,Datetime,Tweet Id,url,replyCount,renderedContent,source,text,retweetCount,language,likes
756,2022-05-24 20:54:36+00:00,1529204240673308672,https://twitter.com/IPL/status/1529204240673308672,8,"STAY TUNED! ⌛

In conversation with @gujarat_titans' @DavidMillerSA12 &amp; @ShubmanGill. 👍 👍

Coming 𝗦𝗢𝗢𝗡 on IPLT20.COM 

#TATAIPL | #GTvRR https://t.co/EWK2FezI38","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","STAY TUNED! ⌛

In conversation with @gujarat_titans' @DavidMillerSA12 &amp; @ShubmanGill. 👍 👍

Coming 𝗦𝗢𝗢𝗡 on https://t.co/4n69KTTxCB 

#TATAIPL | #GTvRR https://t.co/EWK2FezI38",42,en,766
757,2022-05-24 20:08:40+00:00,1529192679435026432,https://twitter.com/IPL/status/1529192679435026432,35,"First Year 🗓️
First Final 👍

A kind of ""Firsts"" for @gujarat_titans! 👏 👏 

Congratulations! 🙌 🙌

#TATAIPL https://t.co/sYJ5ksgUjY","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","First Year 🗓️
First Final 👍

A kind of ""Firsts"" for @gujarat_titans! 👏 👏 

Congratulations! 🙌 🙌

#TATAIPL https://t.co/sYJ5ksgUjY",206,en,4111
758,2022-05-24 19:54:53+00:00,1529189212754694144,https://twitter.com/IPL/status/1529189212754694144,6,"READ: @DavidMillerSA12 stepped up to the challenge in Qualifier 1 with an unbeaten 68*(38) as the @hardikpandya7-led @gujarat_titans sealed a place in the Final. 👏 👏 - By @mihirlee_58 

Here's the match report 🔽 #TATAIPL | #GTvRR 
iplt20.com/news/3837/tata…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","READ: @DavidMillerSA12 stepped up to the challenge in Qualifier 1 with an unbeaten 68*(38) as the @hardikpandya7-led @gujarat_titans sealed a place in the Final. 👏 👏 - By @mihirlee_58 

Here's the match report 🔽 #TATAIPL | #GTvRR 
https://t.co/wzRCOa7WKu",34,en,545
759,2022-05-24 19:38:05+00:00,1529184982329044992,https://twitter.com/IPL/status/1529184982329044992,10,"𝐃𝐎 𝐍𝐎𝐓 𝐌𝐈𝐒𝐒 𝐓𝐇𝐈𝐒! 

@DavidMillerSA12 kept his calm &amp; set the stage on fire 🔥 🔥 with a brilliant match-winning knock, powering @gujarat_titans to the final. 👏 👏 #TATAIPL | #GTvRR

Relive that innings 🎥 🔽 
iplt20.com/video/46022/a-…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","𝐃𝐎 𝐍𝐎𝐓 𝐌𝐈𝐒𝐒 𝐓𝐇𝐈𝐒! 

@DavidMillerSA12 kept his calm &amp; set the stage on fire 🔥 🔥 with a brilliant match-winning knock, powering @gujarat_titans to the final. 👏 👏 #TATAIPL | #GTvRR

Relive that innings 🎥 🔽 
https://t.co/VrNe07s8Ca",33,en,455
760,2022-05-24 19:30:51+00:00,1529183163666558976,https://twitter.com/IPL/status/1529183163666558976,3,"READ: @TheShafaliVerma and @LauraWolvaardt starred with the bat as the @Deepti_Sharma06-led Velocity beat Supernovas. 👍 👍 - By @mihirlee_58 

Here's the match report 👇 #My11CircleWT20C #SNOvVEL 

iplt20.com/news/3836/wt20…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","READ: @TheShafaliVerma and @LauraWolvaardt starred with the bat as the @Deepti_Sharma06-led Velocity beat Supernovas. 👍 👍 - By @mihirlee_58 

Here's the match report 👇 #My11CircleWT20C #SNOvVEL 

https://t.co/LSTW5mpYeG",17,en,177
761,2022-05-24 19:25:28+00:00,1529181808537272320,https://twitter.com/IPL/status/1529181808537272320,6,"A winning grin! ☺️ ☺️

@DavidMillerSA12 &amp; @ShubmanGill pose for the #IPLSelfie 🤳 after @gujarat_titans march into the #TATAIPL 2022 Final. 👍 👍 #GTvRR https://t.co/CWDogglXwa","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A winning grin! ☺️ ☺️

@DavidMillerSA12 &amp; @ShubmanGill pose for the #IPLSelfie 🤳 after @gujarat_titans march into the #TATAIPL 2022 Final. 👍 👍 #GTvRR https://t.co/CWDogglXwa",55,en,1423
762,2022-05-24 19:11:28+00:00,1529178283992322049,https://twitter.com/IPL/status/1529178283992322049,8,"RuPay On-The-Go 4s of the Qualifier 1 between @gujarat_titans and @rajasthanroyals is Jos Buttler.

#TATAIPL @RuPay_npci #RuPayOnTheGoFours #GTvRR https://t.co/4uqmyzUAFP","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RuPay On-The-Go 4s of the Qualifier 1 between @gujarat_titans and @rajasthanroyals is Jos Buttler.

#TATAIPL @RuPay_npci #RuPayOnTheGoFours #GTvRR https://t.co/4uqmyzUAFP",28,en,591
763,2022-05-24 19:09:55+00:00,1529177894614102016,https://twitter.com/IPL/status/1529177894614102016,5,"Swiggy Instamart Fastest Delivery of the Qualifier 1 between @gujarat_titans and @rajasthanroyals is Alzarri Joseph.

#TATAIPL @SwiggyInstamart #SwiggyInstamart #SwiggyInstamartFastestDelivery #GTvRR https://t.co/8YHldN6DkS","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Swiggy Instamart Fastest Delivery of the Qualifier 1 between @gujarat_titans and @rajasthanroyals is Alzarri Joseph.

#TATAIPL @SwiggyInstamart #SwiggyInstamart #SwiggyInstamartFastestDelivery #GTvRR https://t.co/8YHldN6DkS",17,en,396
764,2022-05-24 19:04:33+00:00,1529176544551518208,https://twitter.com/IPL/status/1529176544551518208,21,"Upstox Most Valuable Asset of the Qualifier 1 between @gujarat_titans and @rajasthanroyals is David Miller.

#TATAIPL @upstox #OwnYourFuture #GTvRR https://t.co/akeoz5xSl6","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Upstox Most Valuable Asset of the Qualifier 1 between @gujarat_titans and @rajasthanroyals is David Miller.

#TATAIPL @upstox #OwnYourFuture #GTvRR https://t.co/akeoz5xSl6",59,en,1191
765,2022-05-24 19:02:53+00:00,1529176124542320640,https://twitter.com/IPL/status/1529176124542320640,16,"CRED Power Player of the Qualifier 1 between @gujarat_titans  and @rajasthanroyals is Sanju Samson.

#TATAIPL @CRED_club #CREDPowerPlay #GTvRR https://t.co/GUrK7hhcMh","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CRED Power Player of the Qualifier 1 between @gujarat_titans  and @rajasthanroyals is Sanju Samson.

#TATAIPL @CRED_club #CREDPowerPlay #GTvRR https://t.co/GUrK7hhcMh",51,en,1249
766,2022-05-24 19:01:00+00:00,1529175651429011456,https://twitter.com/IPL/status/1529175651429011456,8,"Unacademy Let's Crack It Sixes of the Qualifier 1 between @gujarat_titans and @rajasthanroyals is David Miller.

#TATAIPL @unacademy #LetsCrackIt #GTvRR https://t.co/yV3POmEbJ9","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Unacademy Let's Crack It Sixes of the Qualifier 1 between @gujarat_titans and @rajasthanroyals is David Miller.

#TATAIPL @unacademy #LetsCrackIt #GTvRR https://t.co/yV3POmEbJ9",37,en,715
767,2022-05-24 18:58:59+00:00,1529175144719347712,https://twitter.com/IPL/status/1529175144719347712,7,"Dream11 GameChanger of the Qualifier 1 between @gujarat_titans and @rajasthanroyals is Jos Buttler.

#TATAIPL #DreamBig @Dream11 #GTvRR https://t.co/FAbkCa7EZL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dream11 GameChanger of the Qualifier 1 between @gujarat_titans and @rajasthanroyals is Jos Buttler.

#TATAIPL #DreamBig @Dream11 #GTvRR https://t.co/FAbkCa7EZL",38,en,681
768,2022-05-24 18:58:19+00:00,1529174974350901249,https://twitter.com/IPL/status/1529174974350901249,31,"Punch Super Striker of the Day for the Qualifier 1 between @gujarat_titans and @rajasthanroyals is David Miller. 

#TATAIPL @TataMotors_Cars #PunchSuperStriker #GameThatVibes #GTvRR https://t.co/Cdwo5CkkpH","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Punch Super Striker of the Day for the Qualifier 1 between @gujarat_titans and @rajasthanroyals is David Miller. 

#TATAIPL @TataMotors_Cars #PunchSuperStriker #GameThatVibes #GTvRR https://t.co/Cdwo5CkkpH",45,en,1328
769,2022-05-24 18:29:28+00:00,1529167713251508224,https://twitter.com/IPL/status/1529167713251508224,17,"For his brilliant match-winning knock, which powered @gujarat_titans to the Final, @DavidMillerSA12 bags the Player of the Match award. 👍 👍

Scorecard ▶️ bit.ly/TataIpl-2022-Q…

#TATAIPL | #GTvRR https://t.co/d5mNyIcpLA","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","For his brilliant match-winning knock, which powered @gujarat_titans to the Final, @DavidMillerSA12 bags the Player of the Match award. 👍 👍

Scorecard ▶️ https://t.co/O3T1ww9yVk

#TATAIPL | #GTvRR https://t.co/d5mNyIcpLA",79,en,923
770,2022-05-24 18:25:14+00:00,1529166648955269120,https://twitter.com/IPL/status/1529166648955269120,14,".@DavidMillerSA12 starred with the bat in the chase for @gujarat_titans in Qualifier 1 &amp; was our top performer of the match as #GT sealed a place in the Final. 👏 👏 #TATAIPL | #GTvRR 

A summary of his batting display 🔽 https://t.co/ScUHaW3jaE","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@DavidMillerSA12 starred with the bat in the chase for @gujarat_titans in Qualifier 1 &amp; was our top performer of the match as #GT sealed a place in the Final. 👏 👏 #TATAIPL | #GTvRR 

A summary of his batting display 🔽 https://t.co/ScUHaW3jaE",43,en,442
771,2022-05-24 18:23:27+00:00,1529166200919695360,https://twitter.com/IPL/status/1529166200919695360,40,"Congratulations to the @gujarat_titans as they march into the Final in their maiden IPL season! 👏 👏

Stunning performance by @hardikpandya7 &amp; Co to beat #RR by 7⃣ wickets in Qualifier 1 at the Eden Gardens, Kolkata. 🙌 🙌

Scorecard ▶️ bit.ly/TataIpl-2022-Q…

#TATAIPL | #GTvRR https://t.co/yhpj77nobA","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Congratulations to the @gujarat_titans as they march into the Final in their maiden IPL season! 👏 👏

Stunning performance by @hardikpandya7 &amp; Co to beat #RR by 7⃣ wickets in Qualifier 1 at the Eden Gardens, Kolkata. 🙌 🙌

Scorecard ▶️ https://t.co/O3T1ww9yVk

#TATAIPL | #GTvRR https://t.co/yhpj77nobA",330,en,3179
772,2022-05-24 18:01:47+00:00,1529160746617257985,https://twitter.com/IPL/status/1529160746617257985,31,Qualifier 1. Gujarat Titans Won by 7 Wicket(s) (Qualified) bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022,"<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>",Qualifier 1. Gujarat Titans Won by 7 Wicket(s) (Qualified) https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022,52,en,481
773,2022-05-24 18:00:46+00:00,1529160493558124546,https://twitter.com/IPL/status/1529160493558124546,13,"Qualifier 1. 19.3: Prasidh Krishna to David Miller 6 runs, Gujarat Titans 191/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 19.3: Prasidh Krishna to David Miller 6 runs, Gujarat Titans 191/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",22,en,210
774,2022-05-24 17:59:28+00:00,1529160166830231552,https://twitter.com/IPL/status/1529160166830231552,6,"Qualifier 1. 19.2: Prasidh Krishna to David Miller 6 runs, Gujarat Titans 185/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 19.2: Prasidh Krishna to David Miller 6 runs, Gujarat Titans 185/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",14,en,172
775,2022-05-24 17:57:05+00:00,1529159566667091968,https://twitter.com/IPL/status/1529159566667091968,4,"Qualifier 1. 19.1: Prasidh Krishna to David Miller 6 runs, Gujarat Titans 179/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 19.1: Prasidh Krishna to David Miller 6 runs, Gujarat Titans 179/3 https://t.co/O3T1wwqBXk #Qualifier1 #TATAIPL #IPL2022",8,en,91
776,2022-05-24 17:55:06+00:00,1529159067046154240,https://twitter.com/IPL/status/1529159067046154240,8,"FIFTY for @DavidMillerSA12! 👏 👏

What a fine knock this has been by the @gujarat_titans left-hander in the chase! 👌 👌

Follow the match ▶️ bit.ly/TataIpl-2022-Q…

#TATAIPL | #GTvRR https://t.co/D79gAvEnPq","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FIFTY for @DavidMillerSA12! 👏 👏

What a fine knock this has been by the @gujarat_titans left-hander in the chase! 👌 👌

Follow the match ▶️ https://t.co/O3T1ww9yVk

#TATAIPL | #GTvRR https://t.co/D79gAvEnPq",53,en,816
777,2022-05-24 17:52:30+00:00,1529158411950116864,https://twitter.com/IPL/status/1529158411950116864,2,"Qualifier 1. 18.3: Obed McCoy to David Miller 4 runs, Gujarat Titans 172/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 18.3: Obed McCoy to David Miller 4 runs, Gujarat Titans 172/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",11,en,127
778,2022-05-24 17:48:28+00:00,1529157395691323393,https://twitter.com/IPL/status/1529157395691323393,5,"Qualifier 1. 17.5: Yuzvendra Chahal to David Miller 6 runs, Gujarat Titans 165/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 17.5: Yuzvendra Chahal to David Miller 6 runs, Gujarat Titans 165/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",12,en,156
779,2022-05-24 17:40:11+00:00,1529155314020298752,https://twitter.com/IPL/status/1529155314020298752,0,"Qualifier 1. 16.1: Obed McCoy to David Miller 4 runs, Gujarat Titans 150/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 16.1: Obed McCoy to David Miller 4 runs, Gujarat Titans 150/3 https://t.co/O3T1wwqBXk #Qualifier1 #TATAIPL #IPL2022",13,en,96
780,2022-05-24 17:37:56+00:00,1529154747374403584,https://twitter.com/IPL/status/1529154747374403584,5,"16 overs gone, @gujarat_titans 146/3. 

@hardikpandya7 unbeaten on 35 while @DavidMillerSA12 is batting on 28. 👍 👍

Will the two take #GT home? 🤔 🤔

Follow the match ▶️ bit.ly/TataIpl-2022-Q…

#TATAIPL | #GTvRR https://t.co/R563gM2Mwv","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","16 overs gone, @gujarat_titans 146/3. 

@hardikpandya7 unbeaten on 35 while @DavidMillerSA12 is batting on 28. 👍 👍

Will the two take #GT home? 🤔 🤔

Follow the match ▶️ https://t.co/O3T1ww9yVk

#TATAIPL | #GTvRR https://t.co/R563gM2Mwv",40,en,422
781,2022-05-24 17:30:05+00:00,1529152771252944897,https://twitter.com/IPL/status/1529152771252944897,1,"Qualifier 1. 14.4: Yuzvendra Chahal to David Miller 6 runs, Gujarat Titans 138/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 14.4: Yuzvendra Chahal to David Miller 6 runs, Gujarat Titans 138/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",12,en,155
782,2022-05-24 17:26:06+00:00,1529151767274995712,https://twitter.com/IPL/status/1529151767274995712,1,"Qualifier 1. 13.6: Ravichandran Ashwin to David Miller 4 runs, Gujarat Titans 129/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 13.6: Ravichandran Ashwin to David Miller 4 runs, Gujarat Titans 129/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",13,en,142
783,2022-05-24 17:24:33+00:00,1529151379993935873,https://twitter.com/IPL/status/1529151379993935873,0,"Qualifier 1. 13.4: Ravichandran Ashwin to Hardik Pandya 4 runs, Gujarat Titans 123/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 13.4: Ravichandran Ashwin to Hardik Pandya 4 runs, Gujarat Titans 123/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",14,en,152
784,2022-05-24 17:11:45+00:00,1529148155803193344,https://twitter.com/IPL/status/1529148155803193344,0,"Qualifier 1. 10.4: Prasidh Krishna to Hardik Pandya 4 runs, Gujarat Titans 102/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 10.4: Prasidh Krishna to Hardik Pandya 4 runs, Gujarat Titans 102/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",14,in,150
785,2022-05-24 17:08:04+00:00,1529147230464135170,https://twitter.com/IPL/status/1529147230464135170,1,"Qualifier 1. 9.6: Obed McCoy to Hardik Pandya 4 runs, Gujarat Titans 97/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 9.6: Obed McCoy to Hardik Pandya 4 runs, Gujarat Titans 97/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",11,en,139
786,2022-05-24 17:06:12+00:00,1529146759586398208,https://twitter.com/IPL/status/1529146759586398208,1,"Qualifier 1. 9.5: Obed McCoy to Hardik Pandya 4 runs, Gujarat Titans 92/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 9.5: Obed McCoy to Hardik Pandya 4 runs, Gujarat Titans 92/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",11,en,147
787,2022-05-24 17:05:59+00:00,1529146707057213440,https://twitter.com/IPL/status/1529146707057213440,9,"Matthew Wade holes out in the deep! 

A good catch by @josbuttler and Obed McCoy strikes. 👍 👍

Follow the match ▶️ bit.ly/TataIpl-2022-Q…

#TATAIPL | #GTvRR https://t.co/ql14Po9A1c","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Matthew Wade holes out in the deep! 

A good catch by @josbuttler and Obed McCoy strikes. 👍 👍

Follow the match ▶️ https://t.co/O3T1ww9yVk

#TATAIPL | #GTvRR https://t.co/ql14Po9A1c",25,en,346
788,2022-05-24 17:01:52+00:00,1529145670761865216,https://twitter.com/IPL/status/1529145670761865216,4,"Qualifier 1. WICKET!  9.3: Matthew Wade 35(30) ct Jos Buttler b Obed McCoy, Gujarat Titans 85/3 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. WICKET!  9.3: Matthew Wade 35(30) ct Jos Buttler b Obed McCoy, Gujarat Titans 85/3 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",13,en,134
789,2022-05-24 17:00:07+00:00,1529145231337263107,https://twitter.com/IPL/status/1529145231337263107,0,"Qualifier 1. 9.1: Obed McCoy to Hardik Pandya 4 runs, Gujarat Titans 84/2 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 9.1: Obed McCoy to Hardik Pandya 4 runs, Gujarat Titans 84/2 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",14,en,106
790,2022-05-24 16:58:11+00:00,1529144741794918400,https://twitter.com/IPL/status/1529144741794918400,2,"Qualifier 1. 8.6: Yuzvendra Chahal to Matthew Wade 4 runs, Gujarat Titans 79/2 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. 8.6: Yuzvendra Chahal to Matthew Wade 4 runs, Gujarat Titans 79/2 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",11,en,135
791,2022-05-24 16:56:23+00:00,1529144289749778432,https://twitter.com/IPL/status/1529144289749778432,8,"RUN-OUT! ☝️

A mix-up in the middle and Shubman Gill gets out. 

Second success for @rajasthanroyals as they field. 👍 👍

Follow the match ▶️ bit.ly/TataIpl-2022-Q…

#TATAIPL | #GTvRR https://t.co/tAc2JST39K","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RUN-OUT! ☝️

A mix-up in the middle and Shubman Gill gets out. 

Second success for @rajasthanroyals as they field. 👍 👍

Follow the match ▶️ https://t.co/O3T1ww9yVk

#TATAIPL | #GTvRR https://t.co/tAc2JST39K",18,en,282
792,2022-05-24 16:52:17+00:00,1529143259515207681,https://twitter.com/IPL/status/1529143259515207681,4,"Qualifier 1. WICKET!  7.4: Shubman Gill 35(21) Run Out Devdutt Padikkal, Gujarat Titans 72/2 bit.ly/TataIpl-2022-Q… #Qualifier1 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 1. WICKET!  7.4: Shubman Gill 35(21) Run Out Devdutt Padikkal, Gujarat Titans 72/2 https://t.co/O3T1ww915M #Qualifier1 #TATAIPL #IPL2022",12,en,173
793,2022-05-24 16:44:39+00:00,1529141336947171328,https://twitter.com/IPL/status/1529141336947171328,14,"End of Powerplay! 

@ShubmanGill &amp; @MatthewWade13 are on a roll in the chase. 👍 👍

@gujarat_titans to 64/1. 👌 👌

Follow the match ▶️ bit.ly/TataIpl-2022-Q…

#TATAIPL | #GTvRR https://t.co/NrxGQ4gax0","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","End of Powerplay! 

@ShubmanGill &amp; @MatthewWade13 are on a roll in the chase. 👍 👍

@gujarat_titans to 64/1. 👌 👌

Follow the match ▶️ https://t.co/O3T1ww9yVk

#TATAIPL | #GTvRR https://t.co/NrxGQ4gax0",25,en,381
